group_,gen_sp,common,YearEndCDa,status,Latitude,Longitude,county_ori,WaterBody,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2008,,40.66279,-89.10474,Woodford,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1996,,40.6636,-88.8989,McLean,Mackinaw River,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,40.6778,-88.0355,Iroquois,,,,,,,,,,,,,
Coelenterates,Craspedacusta sowerbyi,freshwater jellyfish,1999,collected,40.6981,-90.0058,Fulton,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,1977,,40.70067322,-88.0015635,Iroquois,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,,40.70429,-89.27752,Woodford,Eureka Lake,,,,,,,,,,,,
Coelenterates,Craspedacusta sowerbyi,freshwater jellyfish,1999,collected,40.7044,-90.0994,Fulton,National Lake,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,collected,40.705075,-89.28061,Woodford,Eureka Lake,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,40.7188,-88.0278,Iroquois,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2006,,40.722,-89.5522,Peoria,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,1996,,40.72888165,-89.07265406,Jo Daviess,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,40.749055,-87.833796,Iroquois,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,40.749055,-87.833796,Iroquois,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,40.749055,-87.833796,Iroquois,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,40.752492,-89.665063,Peoria,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,40.752492,-89.665063,Peoria,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,40.752492,-89.665063,Peoria,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,40.752492,-89.665063,Peoria,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,40.752492,-89.665063,Peoria,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2005,,40.75381,-87.71568,Iroquois,,,,,,,,,,,,,
Fishes,Oncorhynchus tshawytscha,Chinook Salmon,2006,,40.77620327,-89.57044027,Peoria,Illinois River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,40.783629,-89.225144,Woodford,,,,,,,,,,,,,
Plants,Mentha x gracilis,Gingermint,2008,collected,40.783629,-89.225144,Woodford,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,40.783629,-89.225144,Woodford,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,40.783629,-89.225144,Woodford,,,,,,,,,,,,,
Plants,Mentha x piperita,Peppermint,2007,,40.7861,-89.535,Woodford,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,,40.78627,-89.53815,Woodford,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,,40.78627,-89.53815,Woodford,,,,,,,,,,,,,
Plants,Mentha x piperita,Peppermint,2007,,40.78653,-89.53487,Woodford,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2007,,40.78659,-89.53522,Woodford,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,,40.7873,-89.53511,Woodford,,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1991,,40.78985277,-89.57209942,Peoria,Illinois River,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,1979,,40.8268,-90.6624,Warren,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2005,,40.83035,-87.73512,Iroquois,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2005,,40.83089,-87.73542,Iroquois,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,40.833378,-90.94634,Henderson,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,40.833378,-90.94634,Henderson,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,40.903217,-88.565955,Livingston,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,40.903217,-88.565955,Livingston,,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,40.9168,-87.9481,Iroquois,,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1991,,40.91880534,-89.47410126,Woodford,Illinois River,,,,,,,,,,,,
Coelenterates,Craspedacusta sowerbyi,freshwater jellyfish,1999,collected,40.933163,-89.496045,Peoria,,,,,,,,,,,,,
Coelenterates,Craspedacusta sowerbyi,freshwater jellyfish,2003,collected,40.933163,-89.496045,Peoria,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,40.939735,-90.290825,Knox,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2000,,40.95821028,-89.41935192,Marshall,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1974,collected,40.978424,-90.092676,Knox,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1977,,40.98682086,-87.60903819,Iroquois,Little beaver Creek,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,40.9941,-87.9078,Iroquois,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1977,,40.9959901,-87.89573317,Iroquois,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2001,,41.003,-87.5547,Iroquois,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2001,,41.0037,-87.5544,Iroquois,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2002,,41.01052,-87.53577,Kankakee,,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.0132,-87.904,Kankakee,,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.0284,-87.8982,Kankakee,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,41.048508,-89.295467,Marshall,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,41.048508,-89.295467,Marshall,,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.0529,-87.8888,Kankakee,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2002,,41.06546,-87.67075,Kankakee,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1976,,41.07156064,-87.72360907,Kankakee,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2002,,41.07416,-87.59181,Kankakee,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2002,,41.07416,-87.59181,Kankakee,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2002,,41.07631,-87.58944,Kankakee,,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.0769,-87.8566,Kankakee,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2002,,41.0861,-87.5631,Kankakee,Kankakee River,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2002,,41.08981686,-87.57250797,Kankakee,Kankakee River,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.0927,-87.8345,Kankakee,,,,,,,,,,,,,
Crustaceans,Daphnia lumholtzi,Water Flea,1995,collected,41.107814,-89.352866,Marshall,Illinois River,,,,,,,,,,,,
Crustaceans,Daphnia lumholtzi,Water Flea,1995,collected,41.108653,-89.353523,Marshall,Illinois River,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2002,,41.11069,-87.54689,Kankakee,Kankakee River,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2010,,41.11187,-87.7565,Kankakee,Kankakee River,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,1990,,41.11275574,-87.86544971,Kankakee,Kankakee River,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2009,,41.11333,-87.86834,Kankakee,Kankakee River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2004,,41.11333,-87.86834,Kankakee,Kankakee River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2012,Collected,41.113552,-87.77474,Cook,Skokie Lagoon,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.1258,-87.8358,Kankakee,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,1973,,41.13065284,-88.48075486,Grundy,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.137091,-87.84234,Kankakee,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,41.137091,-87.84234,Kankakee,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,collected,41.137091,-87.84234,Kankakee,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,41.137091,-87.84234,Kankakee,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,41.137091,-87.84234,Kankakee,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,41.137091,-87.84234,Kankakee,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,41.137091,-87.84234,Kankakee,,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.1517,-87.8396,Kankakee,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,1989,,41.15697321,-87.65284624,Kankakee,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,1999,,41.161,-87.5912,Kankakee,Kankakee River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2004,,41.1618,-87.6625,Kankakee,Kankakee River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1998,,41.1634,-87.5557,Kankakee,Kankakee River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,1999,,41.1641,-87.5419,Kankakee,Kankakee River,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,1998,,41.1654,-87.5974,Kankakee,Kankakee River,,,,,,,,,,,,
Fishes,Ameiurus catus,White Catfish,1979,collected,41.167542,-91.014175,Mercer,Mississippi River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,1988,,41.17232492,-87.55641478,Alexander,Mississippi River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2012,,41.1733407,-87.8768853,Kankakee,,,,,,,,,,,,,
Coelenterates,Craspedacusta sowerbyi,freshwater jellyfish,1999,collected,41.1772,-88.1856,Kankakee,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1977,,41.18261278,-88.09871829,Kankakee,,,,,,,,,,,,,
Fishes,Hypophthalmichthys molitrix,Silver Carp,2006,,41.18356,-89.32554,Putnam,Illinois River,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2011,Collected,41.193811,-88.263204,Grundy,Carp Lake,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2011,Collected,41.196329,-88.264006,Grundy,Bullhead Lake,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.201226,-90.73032,Mercer,,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2011,Collected,41.201955,-88.268648,Grundy,Goose Lake,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2011,Collected,41.202647,-88.232552,Will,Braidwood Lake,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2011,Collected,41.207013,-88.269323,Grundy,Bass Lake,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1989,,41.20786,-88.01199,Will,Kankakee River,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1989,,41.20786,-88.01199,Will,Kankakee River,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,1990,,41.21256267,-88.02139359,Kankakee,Kankakee River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,1990,,41.2127763,-88.00220251,Will,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,1978,,41.21289709,-87.98301666,Kankakee,Rock Creek,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.226096,-89.274381,Putnam,,,,,,,,,,,,,
Plants,Mentha x gracilis,Gingermint,2008,collected,41.226096,-89.274381,Putnam,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,41.226096,-89.274381,Putnam,,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1989,collected,41.235349,-88.088551,Will,Kankakee River,,,,,,,,,,,,
Fishes,Menidia beryllina,Inland Silverside,1983,,41.23997003,-88.20449643,Will,Braidwood Cooling Pond,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,1974,,41.24464305,-87.63505463,Kankakee,,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1988,,41.245869,-88.128591,Will,Kankakee River,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2006,,41.24802,-88.19777,Will,,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1989,collected,41.249198,-88.131723,Will,Kankakee River,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1988,,41.25055273,-88.13228076,Will,Kankakee River,,,,,,,,,,,,
Fishes,Morone x Morone chrysops x saxatilis,Wiper,1997,,41.25083,-88.675,LaSalle,LaSalle Lake,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2007,,41.25439,-88.16341,Will,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2009,,41.25613,-88.16251,Will,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2007,,41.26003,-88.16371,Will,,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.2604,-87.8473,Kankakee,,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1989,,41.264953,-88.031881,Will,Forked Creek,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2009,,41.27551,-88.16409,Will,,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2007,,41.27595,-88.16785,Will,,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1989,,41.283007,-88.013835,Will,Forked Creek,,,,,,,,,,,,
Coelenterates,Craspedacusta sowerbyi,freshwater jellyfish,2002,collected,41.2942,-88.1708,Will,,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2003,,41.3019,-89.0375,LaSalle,Vermillion River,,,,,,,,,,,,
Plants,Mentha x piperita,Peppermint,1997,,41.30334419,-88.67676959,LaSalle,Illinois River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2010,,41.30582,-88.18957,Will,,,,,,,,,,,,,
Coelenterates,Craspedacusta sowerbyi,freshwater jellyfish,2002,collected,41.3078,-88.1467,Will,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.309747,-88.366716,Grundy,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,41.309747,-88.366716,Grundy,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,41.309747,-88.366716,Grundy,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,41.309747,-88.366716,Grundy,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,41.309747,-88.366716,Grundy,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,41.309747,-88.366716,Grundy,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2000,,41.3105,-88.9541,LaSalle,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2010,,41.31057,-88.19894,Will,,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2000,,41.31257914,-89.19982501,Bureau,Illinois River,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2003,,41.31338707,-89.06650561,LaSalle,Vermilion River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2002,,41.31675,-88.15535,Will,Kankakee River,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2006,,41.32256,-89.02634,LaSalle,Illinois River,,,,,,,,,,,,
Fishes,Ameiurus catus,White Catfish,1986,collected,41.330678,-88.517189,Grundy,Illinois River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.332155,-88.904285,LaSalle,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,41.332155,-88.904285,LaSalle,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,collected,41.332155,-88.904285,LaSalle,,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1990,collected,41.332155,-88.904285,LaSalle,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,41.332155,-88.904285,LaSalle,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1974,,41.33798318,-88.31537537,Grundy,,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,1999,,41.34195373,-88.84733732,LaSalle,Illinois River,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2004,,41.34195373,-88.84733732,LaSalle,Illinois River,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2011,unknown,41.34621,-88.47479,Grundy,Illinois River,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2005,,41.34706,-88.15278,Will,Prairie Creek,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.351751,-90.120495,Henry,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,41.351751,-90.120495,Henry,,,,,,,,,,,,,
Fishes,Ctenopharyngodon idella,Grass Carp,2000,,41.35382506,-88.41718551,Grundy,Mazon River,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2012,Collected,41.359175,-88.217406,Will,Kankakee River,,,,,,,,,,,,
Crustaceans,Daphnia lumholtzi,Water Flea,1996,collected,41.37091064,-88.34329987,Grundy,Heidecke Lake,,,,,,,,,,,,
Fishes,Morone x Morone chrysops x saxatilis,Wiper,1997,,41.37091065,-88.34329987,Grundy,Heidecke Lake,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.3758,-87.7875,Will,,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2008,,41.38097,-88.18173,Will,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2008,,41.38204,-88.17442,Will,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2008,,41.38452,-88.17655,Will,,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,1982,,41.386081,-89.20962531,Bureau,,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2002,,41.387757,-88.233433,Will,Des Plaines River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1992,,41.38863618,-88.2336276,Will,Des Plaines River,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1990,collected,41.39057477,-88.25220181,Grundy,Des Plaines River,,,,,,,,,,,,
Fishes,Osmerus mordax,Rainbow Smelt,1993,,41.39749581,-88.2797243,Grundy,Illinois River,,,,,,,,,,,,
Fishes,Salmo trutta,Brown Trout,1989,,41.39845,-88.28279,Grundy,Illinois River,,,,,,,,,,,,
Fishes,Morone saxatilis,Striped Bass,1989,,41.39845,-88.28279,Grundy,Illinois River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1990,,41.40037957,-88.27350943,Grundy,Illinois River,,,,,,,,,,,,
Plants,Phalaris arundinacea,Reed Canarygrass,2008,,41.4033,-88.1753,Will,,,,,,,,,,,,,
Plants,Phragmites australis,Common Reed,2008,,41.40443,-88.17719,Will,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2003,,41.414278,-88.194972,Will,,,,,,,,,,,,,
Fishes,Hypophthalmichthys nobilis,Bighead Carp,2007,unknown,41.421104,-88.210258,Will,Des Plaines River,,,,,,,,,,,,
Plants,Eichhornia crassipes,Common Water Hyacinth,2012,,41.42281,-88.19552,Will,Illinois River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,1948,,41.4333,-87.9667,Will,,,,,,,,,,,,,
Plants,Typha x glauca,Hybrid Cattail,1985,,41.44247286,-88.16643354,Will,Des Plaines River,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1989,collected,41.453089,-90.57208,Rock Island,,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.4545,-87.7575,Will,,,,,,,,,,,,,
Plants,Crypsis schoenoides,Swamp Pricklegrass,1976,,41.46974728,-88.2620708,Kendall,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,1974,,41.46974728,-88.2620708,Kendall,,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1992,,41.47788221,-88.14051814,Will,Des Plaines River,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.4849,-87.7462,Cook,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,1999,,41.48621,-88.21152,Will,DuPage River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.491433,-90.507532,Rock Island,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,41.491433,-90.507532,Rock Island,,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,2004,,41.49815277,-88.10783379,Will,Des Plaines River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2004,,41.49815277,-88.10783379,Will,Des Plaines River,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.5136,-87.7423,Cook,,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.527431,-88.02984,Will,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,41.527431,-88.02984,Will,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,collected,41.527431,-88.02984,Will,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,41.527431,-88.02984,Will,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,41.527431,-88.02984,Will,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,41.527431,-88.02984,Will,,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,2008,collected,41.527431,-88.02984,Will,,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2011,,41.53986,-87.64954,Cook,Butterfield Creek,,,,,,,,,,,,
Plants,Phragmites australis australis,Common Reed ssp. Australis,2008,,41.5447,-87.7428,Cook,,,,,,,,,,,,,
Fishes,Misgurnus anguillicaudatus,Oriental Weatherfish,2011,,41.55686,-87.59577,Cook,North Creek,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2001,,41.55702024,-87.59587319,Cook,North Creek,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,2004,,41.5601375,-88.07316168,Will,Des Plaines River,,,,,,,,,,,,
Plants,Acorus calamus,"Calamus, Sweet Flag",1976,,41.56599464,-88.59068712,Kendall,,,,,,,,,,,,,
Plants,Polygonum hydropiper,Marshpepper Knotweed,1975,,41.56599464,-88.59068712,Kendall,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,1975,,41.56599464,-88.59068712,Kendall,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2009,,41.58194,-88.07221,Will,Des Plaines River,,,,,,,,,,,,
Reptiles-Crocodilians,Alligator mississippiensis,American Alligator,2008,failed,41.6000302,-88.19,Will,Lake Renwick,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2009,,41.62339,-88.19821,Will,DuPage River,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1988,,41.623919,-88.529241,Kendall,Twin Lake,,,,,,,,,,,,
Plants,Puccinellia distans,Weeping Alkaligrass,1994,,41.62463341,-87.6870822,Cook,,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2001,,41.629359,-87.641591,Cook,Little Calumet River,,,,,,,,,,,,
Fishes,Scardinius erythrophthalmus,Rudd,1988,,41.63027022,-88.52156855,Kendall,Twin Lake,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,1979,,41.63329245,-88.05623085,Will,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2005,,41.636417,-88.505167,Kendall,Fox River,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2002,,41.6365,-89.5347,Lee,,,,,,,,,,,,,
Mollusks,Cipangopaludina chinensis malleata,Chinese Mystery Snail,2005,,41.64083,-88.07167,Will,Des Plaines River,,,,,,,,,,,,
Plants,Najas minor,Brittle Waternymph,2012,Collected,41.640865,-87.533498,Cook,Powderhorn Lake,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1991,,41.64108,-87.57822,Cook,Little Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1991,,41.64108,-87.57822,Cook,Little Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,1998,,41.64108,-87.57822,Cook,Little Calumet River,,,,,,,,,,,,
Fishes,Morone americana,White Perch,2000,,41.64108,-87.57822,Cook,Little Calumet River,,,,,,,,,,,,
Plants,Rorippa sylvestris,Creeping Yellowcress,2008,collected,41.641529,-88.424929,Kendall,,,,,,,,,,,,,
Plants,Typha angustifolia,Narrowleaf Cattail,2008,collected,41.641529,-88.424929,Kendall,,,,,,,,,,,,,
Plants,Iris pseudacorus,Paleyellow Iris,2008,collected,41.641529,-88.424929,Kendall,,,,,,,,,,,,,
Plants,Lythrum salicaria,Purple Loosestrife,2008,collected,41.641529,-88.424929,Kendall,,,,,,,,,,,,,
Plants,Myosotis scorpioides,True Forget-Me-Not,2008,collected,41.641529,-88.424929,Kendall,,,,,,,,,,,,,
Plants,Mentha aquatica,Water Mint,2008,collected,41.641529,-88.424929,Kendall,,,,,,,,,,,,,
Plants,Nasturtium officinale,Watercress,2008,collected,41.641529,-88.424929,Kendall,,,,,,,,,,,,,
